distance_m,x_m,y_m
461.0000,342.2595,-62.5799
461.5000,341.9536,-62.9828
462.0000,341.6466,-63.3806
462.5000,341.3393,-63.7734
463.0000,341.0325,-64.1611
463.5000,340.7214,-64.5506
464.0000,340.4033,-64.9461
464.5000,340.0876,-65.3370
465.0000,339.7745,-65.7239
465.5000,339.4643,-66.1076
466.0000,339.1539,-66.4928
466.5000,338.8425,-66.8817
467.0000,338.5334,-67.2715
467.5000,338.2262,-67.6651
468.0000,337.9209,-68.0646
468.5000,337.6256,-68.4608
469.0000,337.3373,-68.8585
469.5000,337.0512,-69.2653
470.0000,336.7679,-69.6818
470.5000,336.4878,-70.1083
471.0000,336.2201,-70.5313
471.5000,335.9631,-70.9530
472.0000,335.7110,-71.3832
472.5000,335.4646,-71.8211
473.0000,335.2246,-72.2663
473.5000,334.9927,-72.7163
474.0000,334.7714,-73.1666
474.5000,334.5586,-73.6214
475.0000,334.3552,-74.0797
475.5000,334.1619,-74.5406
476.0000,333.9795,-75.0028
476.5000,333.8027,-75.4818
477.0000,333.6378,-75.9637
477.5000,333.4868,-76.4436
478.0000,333.3502,-76.9206
478.5000,333.2284,-77.3934
479.0000,333.1160,-77.8889
479.5000,333.0181,-78.3939
480.0000,332.9388,-78.8909
480.5000,332.8779,-79.3792
481.0000,332.8352,-79.8583
481.5000,332.8085,-80.3710
482.0000,332.8015,-80.8781
482.5000,332.8131,-81.3749
483.0000,332.8410,-81.8624
483.5000,332.8838,-82.3539
484.0000,332.9385,-82.8482
484.5000,333.0028,-83.3413
485.0000,333.0806,-83.8371
485.5000,333.1720,-84.3224
486.0000,333.2770,-84.7955
486.5000,333.4000,-85.2763
487.0000,333.5420,-85.7653
487.5000,333.7026,-86.2616
488.0000,333.8630,-86.7154
488.5000,334.0379,-87.1751
489.0000,334.2264,-87.6401
489.5000,334.4272,-88.1093
490.0000,334.6383,-88.5798
490.5000,334.8480,-89.0296
491.0000,335.0650,-89.4800
491.5000,335.2877,-89.9299
492.0000,335.5145,-90.3779
492.5000,335.7438,-90.8229
493.0000,335.9820,-91.2787
493.5000,336.2205,-91.7307
494.0000,336.4564,-92.1751
494.5000,336.6878,-92.6108
495.0000,336.9133,-93.0364
495.5000,337.1589,-93.5039
496.0000,337.3973,-93.9643
496.5000,337.6219,-94.4076
497.0000,337.8316,-94.8330
497.5000,338.0478,-95.2885
498.0000,338.2631,-95.7660
498.5000,338.4541,-96.2177
499.0000,338.6232,-96.6466
499.5000,338.8006,-97.1312
500.0000,338.9626,-97.6011
500.5000,339.1137,-98.0642
501.0000,339.2602,-98.5493
501.5000,339.3910,-99.0306
502.0000,339.5057,-99.5134
502.5000,339.6045,-100.0070
503.0000,339.6833,-100.4987
503.5000,339.7423,-100.9959
504.0000,339.7801,-101.4962
504.5000,339.7958,-101.9922
505.0000,339.7889,-102.4970
505.5000,339.7587,-102.9954
506.0000,339.7044,-103.4917
506.5000,339.6247,-103.9884
507.0000,339.5208,-104.4722
507.5000,339.3885,-104.9582
508.0000,339.2308,-105.4310
508.5000,339.0472,-105.8927
509.0000,338.8373,-106.3454
509.5000,338.6018,-106.7856
510.0000,338.3414,-107.2032
510.5000,338.0429,-107.6146
511.0000,337.7299,-107.9911
511.5000,337.3895,-108.3553
512.0000,337.0188,-108.7137
512.5000,336.6567,-109.0358
513.0000,336.2712,-109.3566
513.5000,335.8665,-109.6753
514.0000,335.4763,-109.9698
514.5000,335.0728,-110.2648
515.0000,334.6586,-110.5608
515.5000,334.2510,-110.8478
516.0000,333.8423,-111.1334
516.5000,333.4301,-111.4211
517.0000,333.0181,-111.7099
517.5000,332.6100,-111.9985
518.0000,332.2032,-112.2898
518.5000,331.7987,-112.5841
519.0000,331.3961,-112.8822
519.5000,330.9967,-113.1833
520.0000,330.6004,-113.4873
520.5000,330.2077,-113.7945
521.0000,329.8196,-114.1073
521.5000,329.4361,-114.4284
522.0000,329.0582,-114.7591
522.5000,328.6908,-115.0964
523.0000,328.3312,-115.4436
523.5000,327.9798,-115.8009
524.0000,327.6372,-116.1678
524.5000,327.3044,-116.5434
525.0000,326.9821,-116.9264
525.5000,326.6712,-117.3154
526.0000,326.3652,-117.7185
526.5000,326.0709,-118.1266
527.0000,325.7903,-118.5361
527.5000,325.5172,-118.9553
528.0000,325.2502,-119.3875
528.5000,324.9989,-119.8164
529.0000,324.7601,-120.2466
529.5000,324.5234,-120.6977
530.0000,324.3027,-121.1436
530.5000,324.0951,-121.5885
531.0000,323.8937,-122.0465
531.5000,323.7029,-122.5068
532.0000,323.5170,-122.9804
532.5000,323.3340,-123.4665
533.0000,323.1652,-123.9275
533.5000,322.9913,-124.4119
534.0000,322.8243,-124.8851
534.5000,322.6667,-125.3414
535.0000,322.5133,-125.8060
535.5000,322.3762,-126.2574
536.0000,322.2423,-126.7418
536.5000,322.1271,-127.1851
537.0000,321.9918,-127.7230
537.5000,321.8851,-128.1544
538.0000,321.7693,-128.6264
538.5000,321.6412,-129.1505
539.0000,321.5196,-129.6486
539.5000,321.4068,-130.1107
540.0000,321.2883,-130.5957
540.5000,321.1650,-131.0993
541.0000,321.0388,-131.6132
541.5000,320.9265,-132.0698
542.0000,320.8117,-132.5359
542.5000,320.6935,-133.0165
543.0000,320.5712,-133.5158
543.5000,320.4441,-134.0367
544.0000,320.3347,-134.4868
544.5000,320.2245,-134.9416
545.0000,320.1105,-135.4134
545.5000,319.9927,-135.9027
546.0000,319.8709,-136.4093
546.5000,319.7451,-136.9332
547.0000,319.6266,-137.4275
547.5000,319.5165,-137.8866
548.0000,319.4039,-138.3563
548.5000,319.2888,-138.8361
549.0000,319.1713,-139.3251
549.5000,319.0515,-139.8229
550.0000,318.9296,-140.3285
550.5000,318.8056,-140.8412
551.0000,318.6883,-141.3250
551.5000,318.5719,-141.8036
552.0000,318.4541,-142.2860
552.5000,318.3352,-142.7714
553.0000,318.2151,-143.2592
553.5000,318.0940,-143.7486
554.0000,317.9721,-144.2387
554.5000,317.8495,-144.7289
555.0000,317.7256,-145.2211
555.5000,317.6001,-145.7167
556.0000,317.4742,-146.2101
556.5000,317.3481,-146.7007
557.0000,317.2220,-147.1876
557.5000,317.0959,-147.6704
558.0000,316.9700,-148.1482
558.5000,316.8443,-148.6207
559.0000,316.7185,-149.0892
559.5000,316.5800,-149.5995
560.0000,316.4422,-150.1013
560.5000,316.3053,-150.5941
561.0000,316.1692,-151.0778
561.5000,316.0342,-151.5519
562.0000,315.9001,-152.0164
562.5000,315.7672,-152.4713
563.0000,315.6247,-152.9524
563.5000,315.4751,-153.4510
564.0000,315.3268,-153.9384
564.5000,315.1797,-154.4157
565.0000,315.0337,-154.8843
565.5000,314.8887,-155.3459
566.0000,314.7440,-155.8032
566.5000,314.5917,-156.2832
567.0000,314.4395,-156.7627
567.5000,314.2877,-157.2414
568.0000,314.1366,-157.7184
568.5000,313.9866,-158.1929
569.0000,313.8380,-158.6643
569.5000,313.6850,-159.1512
570.0000,313.5328,-159.6372
570.5000,313.3829,-160.1181
571.0000,313.2353,-160.5938
571.5000,313.0901,-161.0640
572.0000,312.9475,-161.5286
572.5000,312.7976,-162.0199
573.0000,312.6501,-162.5064
573.5000,312.5055,-162.9867
574.0000,312.3637,-163.4610
574.5000,312.2246,-163.9297
575.0000,312.0841,-164.4066
575.5000,311.9417,-164.8937
576.0000,311.8017,-165.3760
576.5000,311.6640,-165.8541
577.0000,311.5282,-166.3287
577.5000,311.3929,-166.8045
578.0000,311.2564,-167.2875
578.5000,311.1209,-167.7688
579.0000,310.9863,-168.2494
579.5000,310.8522,-168.7297
580.0000,310.7184,-169.2096
580.5000,310.5851,-169.6885
581.0000,310.4514,-170.1687
581.5000,310.3172,-170.6506
582.0000,310.1821,-171.1343
582.5000,310.0466,-171.6178
583.0000,309.9119,-172.0969
583.5000,309.7761,-172.5775
584.0000,309.6393,-173.0592
584.5000,309.5013,-173.5415
585.0000,309.3624,-174.0238
585.5000,309.2221,-174.5068
586.0000,309.0813,-174.9875
586.5000,308.9392,-175.4659
587.0000,308.7949,-175.9428
587.5000,308.6474,-176.4189
588.0000,308.4968,-176.8917
588.5000,308.3415,-177.3646
589.0000,308.1810,-177.8377
589.5000,308.0149,-178.3113
590.0000,307.8427,-178.7851
590.5000,307.6675,-179.2510
591.0000,307.4866,-179.7154
591.5000,307.2997,-180.1793
592.0000,307.1068,-180.6421
592.5000,306.9080,-181.1035
593.0000,306.7036,-181.5626
593.5000,306.4938,-182.0188
594.0000,306.2789,-182.4719
594.5000,306.0591,-182.9210
595.0000,305.8350,-183.3657
595.5000,305.6039,-183.8106
596.0000,305.3640,-184.2591
596.5000,305.1207,-184.7007
597.0000,304.8746,-185.1349
597.5000,304.6262,-185.5610
598.0000,304.3708,-185.9871
598.5000,304.1011,-186.4248
599.0000,303.8304,-186.8519
599.5000,303.5595,-187.2680
600.0000,303.2887,-187.6731
600.5000,303.0048,-188.0874
601.0000,302.7108,-188.5058
601.5000,302.4185,-188.9122
602.0000,302.1281,-189.3077
602.5000,301.8356,-189.6995
603.0000,301.5302,-190.1032
603.5000,301.2268,-190.5009
604.0000,300.9250,-190.8948
604.5000,300.6231,-191.2875
605.0000,300.3175,-191.6846
605.5000,300.0126,-192.0810
606.0000,299.7090,-192.4775
606.5000,299.4067,-192.8753
607.0000,299.1048,-193.2769
607.5000,298.8069,-193.6797
608.0000,298.5141,-194.0836
608.5000,298.2258,-194.4916
609.0000,297.9394,-194.9097
609.5000,297.6633,-195.3285
610.0000,297.3990,-195.7476
610.5000,297.1419,-196.1774
611.0000,296.8927,-196.6217
611.5000,296.6623,-197.0648
612.0000,296.4522,-197.5062
612.5000,296.2517,-197.9749
613.0000,296.0746,-198.4475
613.5000,295.9246,-198.9165
614.0000,295.7980,-199.3981
614.5000,295.6966,-199.8931
615.0000,295.6239,-200.3837
615.5000,295.5764,-200.8768
616.0000,295.5503,-201.3773
616.5000,295.5407,-201.8762
617.0000,295.5433,-202.3755
617.5000,295.5560,-202.8759
618.0000,295.5775,-203.3750
618.5000,295.6068,-203.8732
619.0000,295.6438,-204.3709
619.5000,295.6888,-204.8693
620.0000,295.7417,-205.3651
620.5000,295.8033,-205.8583
621.0000,295.8747,-206.3550
621.5000,295.9558,-206.8479
622.0000,296.0461,-207.3341
622.5000,296.1481,-207.8261
623.0000,296.2608,-208.3174
623.5000,296.3803,-208.7944
624.0000,296.5111,-209.2778
624.5000,296.6529,-209.7677
625.0000,296.7971,-210.2388
625.5000,296.9488,-210.7131
626.0000,297.1075,-211.1923
626.5000,297.2694,-211.6703
627.0000,297.4312,-212.1426
627.5000,297.5932,-212.6168
628.0000,297.7526,-213.0916
628.5000,297.9080,-213.5704
629.0000,298.0565,-214.0500
629.5000,298.1959,-214.5290
630.0000,298.3252,-215.0088
630.5000,298.4454,-215.4988
631.0000,298.5524,-215.9877
631.5000,298.6457,-216.4756
632.0000,298.7260,-216.9694
632.5000,298.7922,-217.4664
633.0000,298.8435,-217.9628
633.5000,298.8803,-218.4595
634.0000,298.9029,-218.9594
634.5000,298.9113,-219.4593
635.0000,298.9061,-219.9592
635.5000,298.8877,-220.4578
636.0000,298.8566,-220.9564
636.5000,298.8132,-221.4553
637.0000,298.7578,-221.9525
637.5000,298.6909,-222.4468
638.0000,298.6121,-222.9410
638.5000,298.5210,-223.4346
639.0000,298.4180,-223.9225
639.5000,298.3016,-224.4086
640.0000,298.1705,-224.8924
640.5000,298.0245,-225.3718
641.0000,297.8654,-225.8462
641.5000,297.6948,-226.3165
642.0000,297.5137,-226.7823
642.5000,297.3222,-227.2443
643.0000,297.1205,-227.7017
643.5000,296.9083,-228.1545
644.0000,296.6859,-228.6002
644.5000,296.4524,-229.0391
645.0000,296.2052,-229.4742
645.5000,295.9427,-229.9057
646.0000,295.6751,-230.3162
646.5000,295.3911,-230.7234
647.0000,295.0888,-231.1279
647.5000,294.7738,-231.5218
648.0000,294.4580,-231.8920
648.5000,294.1238,-232.2604
649.0000,293.7708,-232.6269
649.5000,293.4082,-232.9824
650.0000,293.0524,-233.3133
650.5000,292.6809,-233.6424
651.0000,292.2942,-233.9695
651.5000,291.8929,-234.2944
652.0000,291.5045,-234.5965
652.5000,291.1077,-234.8941
653.0000,290.7017,-235.1888
653.5000,290.2878,-235.4799
654.0000,289.8731,-235.7637
654.5000,289.4704,-236.0320
655.0000,289.0585,-236.2984
655.5000,288.6347,-236.5640
656.0000,288.1967,-236.8294
656.5000,287.7570,-237.0871
657.0000,287.3434,-237.3220
657.5000,286.9162,-237.5574
658.0000,286.4755,-237.7930
658.5000,286.0215,-238.0286
659.0000,285.5544,-238.2638
659.5000,285.1053,-238.4835
660.0000,284.6642,-238.6935
660.5000,284.2144,-238.9018
661.0000,283.7570,-239.1080
661.5000,283.2927,-239.3114
662.0000,282.8227,-239.5114
662.5000,282.3523,-239.7058
663.0000,281.8852,-239.8930
663.5000,281.4158,-240.0752
664.0000,280.9452,-240.2519
664.5000,280.4746,-240.4223
665.0000,280.0051,-240.5861
665.5000,279.5379,-240.7424
666.0000,279.0398,-240.9016
666.5000,278.5466,-241.0511
667.0000,278.0597,-241.1903
667.5000,277.5803,-241.3187
668.0000,277.1093,-241.4358
668.5000,276.6444,-241.5419
669.0000,276.1196,-241.6495
669.5000,275.6094,-241.7406
670.0000,275.1146,-241.8149
670.5000,274.6353,-241.8727
671.0000,274.1714,-241.9143
671.5000,273.6487,-241.9430
672.0000,273.1395,-241.9518
672.5000,272.6462,-241.9423
673.0000,272.1647,-241.9171
673.5000,271.6711,-241.8778
674.0000,271.1681,-241.8274
674.5000,270.6702,-241.7690
675.0000,270.1798,-241.7044
675.5000,269.6794,-241.6317
676.0000,269.1743,-241.5520
676.5000,268.6829,-241.4683
677.0000,268.2059,-241.3812
677.5000,267.7058,-241.2831
678.0000,267.2108,-241.1782
678.5000,266.7318,-241.0682
679.0000,266.2545,-240.9488
679.5000,265.7673,-240.8151
680.0000,265.2918,-240.6712
680.5000,264.8242,-240.5151
681.0000,264.3592,-240.3440
681.5000,263.8961,-240.1571
682.0000,263.4335,-239.9534
682.5000,262.9958,-239.7453
683.0000,262.5522,-239.5198
683.5000,262.1012,-239.2764
684.0000,261.6727,-239.0332
684.5000,261.2497,-238.7829
685.0000,260.8191,-238.5189
685.5000,260.3815,-238.2424
686.0000,259.9706,-237.9763
686.5000,259.5563,-237.7020
687.0000,259.1398,-237.4189
687.5000,258.7221,-237.1261
688.0000,258.3253,-236.8389
688.5000,257.9283,-236.5423
689.0000,257.5306,-236.2357
689.5000,257.1317,-235.9189
690.0000,256.7503,-235.6080
690.5000,256.3730,-235.2935
691.0000,255.9924,-234.9703
691.5000,255.6074,-234.6385
692.0000,255.2243,-234.3047
692.5000,254.8607,-233.9859
693.0000,254.4907,-233.6608
693.5000,254.1134,-233.3297
694.0000,253.7279,-232.9929
694.5000,253.3439,-232.6600
695.0000,252.9779,-232.3460
695.5000,252.6032,-232.0284
696.0000,252.2191,-231.7076
696.5000,251.8252,-231.3840
697.0000,251.4211,-231.0581
697.5000,251.0389,-230.7557
698.0000,250.6540,-230.4569
698.5000,250.2599,-230.1572
699.0000,249.8566,-229.8569
699.5000,249.4441,-229.5562
700.0000,249.0224,-229.2557
700.5000,248.6194,-228.9746
701.0000,248.2143,-228.6979
701.5000,247.8018,-228.4222
702.0000,247.3825,-228.1476
702.5000,246.9566,-227.8744
703.0000,246.5247,-227.6029
703.5000,246.0948,-227.3380
704.0000,245.6751,-227.0840
704.5000,245.2516,-226.8324
705.0000,244.8249,-226.5830
705.5000,244.3930,-226.3355
706.0000,243.9531,-226.0887
706.5000,243.5027,-225.8420
707.0000,243.0704,-225.6110
707.5000,242.6583,-225.3960
708.0000,242.2346,-225.1801
708.5000,241.7983,-224.9630
709.0000,241.3490,-224.7448
709.5000,240.8861,-224.5255
710.0000,240.4095,-224.3050
710.5000,239.9189,-224.0835
711.0000,239.4641,-223.8829
711.5000,239.0323,-223.6964
712.0000,238.5909,-223.5096
712.5000,238.1401,-223.3226
713.0000,237.6803,-223.1357
713.5000,237.2116,-222.9490
714.0000,236.7345,-222.7629
714.5000,236.2493,-222.5775
715.0000,235.7565,-222.3931
715.5000,235.2646,-222.2130
716.0000,234.8066,-222.0486
716.5000,234.3435,-221.8858
717.0000,233.8758,-221.7246
717.5000,233.4039,-221.5654
718.0000,232.9282,-221.4084
718.5000,232.4493,-221.2538
719.0000,231.9674,-221.1018
719.5000,231.4832,-220.9527
720.0000,230.9971,-220.8067
720.5000,230.5097,-220.6640
721.0000,230.0195,-220.5245
721.5000,229.5283,-220.3886
722.0000,229.0372,-220.2568
722.5000,228.5467,-220.1292
723.0000,228.0572,-220.0063
723.5000,227.5693,-219.8880
724.0000,227.0834,-219.7747
724.5000,226.5999,-219.6666
725.0000,226.1193,-219.5638
725.5000,225.6420,-219.4665
726.0000,225.1493,-219.3712
726.5000,224.6289,-219.2767
727.0000,224.1141,-219.1895
727.5000,223.6053,-219.1098
728.0000,223.1029,-219.0379
728.5000,222.6074,-218.9738
729.0000,222.1190,-218.9176
729.5000,221.6380,-218.8694
730.0000,221.1647,-218.8293
730.5000,220.6973,-218.7970
731.0000,220.1618,-218.7696
731.5000,219.6370,-218.7531
732.0000,219.1231,-218.7472
732.5000,218.6196,-218.7519
733.0000,218.1262,-218.7668
733.5000,217.6424,-218.7914
734.0000,217.1674,-218.8253
734.5000,216.6984,-218.8681
735.0000,216.1923,-218.9245
735.5000,215.6929,-218.9895
736.0000,215.1983,-219.0623
736.5000,214.7063,-219.1414
737.0000,214.2155,-219.2262
737.5000,213.7267,-219.3171
738.0000,213.2407,-219.4148
738.5000,212.7456,-219.5224
739.0000,212.2518,-219.6388
739.5000,211.7631,-219.7637
740.0000,211.2799,-219.8973
740.5000,210.8026,-220.0400
741.0000,210.3317,-220.1920
741.5000,209.8675,-220.3534
742.0000,209.3945,-220.5304
742.5000,208.9248,-220.7194
743.0000,208.4629,-220.9190
743.5000,208.0089,-221.1289
744.0000,207.5626,-221.3493
744.5000,207.1242,-221.5798
745.0000,206.6928,-221.8208
745.5000,206.2607,-222.0767
746.0000,205.8360,-222.3426
746.5000,205.4186,-222.6183
747.0000,205.0082,-222.9034
747.5000,204.6043,-223.1975
748.0000,204.2066,-223.5004
748.5000,203.8162,-223.8104
749.0000,203.4328,-224.1268
749.5000,203.0542,-224.4507
750.0000,202.6800,-224.7814
750.5000,202.3097,-225.1188
751.0000,201.9430,-225.4622
751.5000,201.5793,-225.8113
752.0000,201.2250,-226.1590
752.5000,200.8741,-226.5102
753.0000,200.5250,-226.8656
753.5000,200.1773,-227.2248
754.0000,199.8308,-227.5877
754.5000,199.4851,-227.9537
755.0000,199.1403,-228.3222
755.5000,198.8030,-228.6858
756.0000,198.4658,-229.0516
756.5000,198.1287,-229.4195
757.0000,197.7917,-229.7892
757.5000,197.4546,-230.1607
758.0000,197.1176,-230.5337
758.5000,196.7814,-230.9078
759.0000,196.4492,-231.2790
759.5000,196.1176,-231.6517
760.0000,195.7869,-232.0259
760.5000,195.4573,-232.4017
761.0000,195.1293,-232.7794
761.5000,194.8028,-233.1596
762.0000,194.4785,-233.5418
762.5000,194.1662,-233.9144
763.0000,193.8538,-234.2916
763.5000,193.5410,-234.6740
764.0000,193.2276,-235.0621
764.5000,192.9133,-235.4561
765.0000,192.5980,-235.8564
765.5000,192.2814,-236.2630
766.0000,191.9819,-236.6520
766.5000,191.6864,-237.0398
767.0000,191.3897,-237.4330
767.5000,191.0920,-237.8314
768.0000,190.7932,-238.2348
768.5000,190.4934,-238.6431
769.0000,190.1927,-239.0559
769.5000,189.8912,-239.4730
770.0000,189.6022,-239.8755
770.5000,189.3145,-240.2788
771.0000,189.0265,-240.6848
771.5000,188.7383,-241.0933
772.0000,188.4501,-241.5038
772.5000,188.1621,-241.9159
773.0000,187.8745,-242.3292
773.5000,187.5873,-242.7433
774.0000,187.2998,-243.1592
774.5000,187.0124,-243.5761
775.0000,186.7261,-243.9924
775.5000,186.4411,-244.4076
776.0000,186.1576,-244.8212
776.5000,185.8757,-245.2328
777.0000,185.5956,-245.6420
777.5000,185.3176,-246.0482
778.0000,185.0354,-246.4604
778.5000,184.7418,-246.8888
779.0000,184.4511,-247.3124
779.5000,184.1634,-247.7306
780.0000,183.8789,-248.1432
780.5000,183.5978,-248.5496
781.0000,183.3200,-248.9496
781.5000,183.0457,-249.3428
782.0000,182.7528,-249.7606
782.5000,182.4511,-250.1881
783.0000,182.1539,-250.6061
783.5000,181.8612,-251.0146
784.0000,181.5728,-251.4135
784.5000,181.2884,-251.8030
785.0000,181.0079,-252.1833
785.5000,180.7009,-252.5946
786.0000,180.3918,-253.0035
786.5000,180.0858,-253.4028
787.0000,179.7820,-253.7938
787.5000,179.4794,-254.1779
788.0000,179.1770,-254.5567
788.5000,178.8639,-254.9434
789.0000,178.5469,-255.3292
789.5000,178.2272,-255.7120
790.0000,177.9040,-256.0924
790.5000,177.5764,-256.4707
791.0000,177.2441,-256.8467
791.5000,176.9129,-257.2131
792.0000,176.5756,-257.5773
792.5000,176.2318,-257.9390
793.0000,175.8809,-258.2975
793.5000,175.5227,-258.6525
794.0000,175.1580,-259.0019
794.5000,174.7938,-259.3386
795.0000,174.4217,-259.6696
795.5000,174.0415,-259.9943
796.0000,173.6531,-260.3118
796.5000,173.2563,-260.6212
797.0000,172.8515,-260.9214
797.5000,172.4432,-261.2083
798.0000,172.0267,-261.4846
798.5000,171.6020,-261.7496
799.0000,171.1694,-262.0023
799.5000,170.7289,-262.2421
800.0000,170.2807,-262.4680
800.5000,169.8275,-262.6784
801.0000,169.3674,-262.8737
801.5000,168.9005,-263.0536
802.0000,168.4272,-263.2175
802.5000,167.9477,-263.3652
803.0000,167.4625,-263.4962
803.5000,166.9767,-263.6096
804.0000,166.4877,-263.7063
804.5000,165.9945,-263.7867
805.0000,165.4977,-263.8512
805.5000,164.9979,-263.9001
806.0000,164.4955,-263.9339
806.5000,163.9936,-263.9534
807.0000,163.4929,-263.9596
807.5000,162.9917,-263.9536
808.0000,162.4906,-263.9367
808.5000,161.9905,-263.9103
809.0000,161.4921,-263.8761
809.5000,160.9946,-263.8354
810.0000,160.4929,-263.7867
810.5000,159.9941,-263.7278
811.0000,159.4986,-263.6564
811.5000,159.0066,-263.5705
812.0000,158.5185,-263.4686
812.5000,158.0349,-263.3493
813.0000,157.5547,-263.2110
813.5000,157.0801,-263.0533
814.0000,156.6120,-262.8759
814.5000,156.1511,-262.6785
815.0000,155.6982,-262.4610
815.5000,155.2542,-262.2236
816.0000,154.8228,-261.9686
816.5000,154.4026,-261.6955
817.0000,153.9938,-261.4046
817.5000,153.5972,-261.0968
818.0000,153.2137,-260.7730
818.5000,152.8442,-260.4344
819.0000,152.4850,-260.0777
819.5000,152.1387,-259.7045
820.0000,151.8095,-259.3199
820.5000,151.4984,-258.9254
821.0000,151.2060,-258.5225
821.5000,150.9331,-258.1127
822.0000,150.6705,-257.6809
822.5000,150.4201,-257.2258
823.0000,150.1944,-256.7680
823.5000,149.9938,-256.3095
824.0000,149.8185,-255.8519
824.5000,149.6687,-255.3967
825.0000,149.5316,-254.8948
825.5000,149.4237,-254.3907
826.0000,149.3468,-253.8943
826.5000,149.2997,-253.4068
827.0000,149.2808,-252.9283
827.5000,149.2896,-252.4209
828.0000,149.3263,-251.9188
828.5000,149.3870,-251.4248
829.0000,149.4670,-250.9361
829.5000,149.5613,-250.4473
830.0000,149.6650,-249.9539
830.5000,149.7749,-249.4620
831.0000,149.8889,-248.9750
831.5000,150.0051,-248.4960
832.0000,150.1313,-247.9897
832.5000,150.2578,-247.4922
833.0000,150.3814,-247.0119
833.5000,150.5004,-246.5506
834.0000,150.6301,-246.0444
834.5000,150.7556,-245.5450
835.0000,150.8694,-245.0759
835.5000,150.9787,-244.5993
836.0000,151.0853,-244.0874
836.5000,151.1692,-243.6171
837.0000,151.2381,-243.1177
837.5000,151.2790,-242.6235
838.0000,151.2866,-242.1336
838.5000,151.2574,-241.6368
839.0000,151.1939,-241.1471
839.5000,151.1015,-240.6554
840.0000,150.9922,-240.1828
840.5000,150.8452,-239.6962
841.0000,150.6707,-239.2634
841.5000,150.4489,-238.8118
842.0000,150.1926,-238.3541
842.5000,149.9467,-237.9485
843.0000,149.6741,-237.5207
843.5000,149.3812,-237.0752
844.0000,149.1096,-236.6685
844.5000,148.8311,-236.2528
845.0000,148.5505,-235.8314
845.5000,148.2709,-235.4042
846.0000,147.9951,-234.9708
846.5000,147.7330,-234.5419
847.0000,147.4892,-234.1207
847.5000,147.2435,-233.6628
848.0000,147.0204,-233.2003
848.5000,146.8357,-232.7584
849.0000,146.6729,-232.2811
849.5000,146.5489,-231.7924
850.0000,146.4677,-231.3246
850.5000,146.4041,-230.8289
851.0000,146.3545,-230.3317
851.5000,146.3376,-229.8410
852.0000,146.3633,-229.3408
852.5000,146.4307,-228.8490
853.0000,146.5298,-228.3719
853.5000,146.6594,-227.8706
854.0000,146.7943,-227.4029
854.5000,146.9353,-226.9321
855.0000,147.0817,-226.4365
855.5000,147.2159,-225.9564
856.0000,147.3364,-225.4849
856.5000,147.4473,-224.9925
857.0000,147.5445,-224.4789
857.5000,147.6169,-224.0005
858.0000,147.6721,-223.5117
858.5000,147.7090,-223.0078
859.0000,147.7259,-222.4899
859.5000,147.7226,-221.9959
860.0000,147.7009,-221.5035
860.5000,147.6607,-221.0036
861.0000,147.6026,-220.4980
861.5000,147.5278,-219.9934
862.0000,147.4402,-219.5026
862.5000,147.3396,-219.0132
863.0000,147.2232,-218.5276
863.5000,147.0733,-218.0475
864.0000,146.8892,-217.6097
864.5000,146.6708,-217.2125
865.0000,146.3986,-216.8223
865.5000,146.0674,-216.4400
866.0000,145.6737,-216.0669
866.5000,145.2157,-215.7040
867.0000,144.8622,-215.4603
867.5000,144.4839,-215.2259
868.0000,144.0764,-214.9974
868.5000,143.6402,-214.7752
869.0000,143.1764,-214.5597
869.5000,142.6860,-214.3512
870.0000,142.1705,-214.1500
870.5000,141.6312,-213.9565
871.0000,141.1700,-213.8031
871.5000,140.7195,-213.6626
872.0000,140.2572,-213.5274
872.5000,139.7843,-213.3976
873.0000,139.3017,-213.2734
873.5000,138.8105,-213.1547
874.0000,138.3116,-213.0419
874.5000,137.8063,-212.9351
875.0000,137.2956,-212.8342
875.5000,136.7807,-212.7396
876.0000,136.2676,-212.6520
876.5000,135.7609,-212.5720
877.0000,135.2534,-212.4982
877.5000,134.7461,-212.4306
878.0000,134.2402,-212.3693
878.5000,133.7366,-212.3144
879.0000,133.2364,-212.2659
879.5000,132.7405,-212.2240
880.0000,132.2500,-212.1886
880.5000,131.7658,-212.1597
881.0000,131.2889,-212.1375
881.5000,130.7538,-212.1203
882.0000,130.1986,-212.1114
882.5000,129.6583,-212.1123
883.0000,129.1340,-212.1229
883.5000,128.6270,-212.1432
884.0000,128.1383,-212.1731
884.5000,127.6688,-212.2125
885.0000,127.2192,-212.2612
885.5000,126.7900,-212.3191
886.0000,126.2253,-212.4151
886.5000,125.6763,-212.5342
887.0000,125.1725,-212.6712
887.5000,124.7125,-212.8251
888.0000,124.2939,-212.9948
888.5000,123.9128,-213.1789
889.0000,123.4732,-213.4325
889.5000,123.0577,-213.7149
890.0000,122.6658,-214.0121
890.5000,122.2805,-214.3194
891.0000,121.8950,-214.6396
891.5000,121.5053,-214.9768
892.0000,121.1298,-215.3157
892.5000,120.7709,-215.6541
893.0000,120.4277,-215.9927
893.5000,120.0600,-216.3749
894.0000,119.7193,-216.7508
894.5000,119.4061,-217.1197
895.0000,119.1025,-217.5045
895.5000,118.7990,-217.9244
896.0000,118.5300,-218.3361
896.5000,118.2864,-218.7527
897.0000,118.0536,-219.2036
897.5000,117.8498,-219.6546
